0,2.352431
0.1,2.352431
0.2,2.355324
0.3,2.355324
0.4,2.356409
0.5,2.356409
0.6,2.354962
0.7,2.354962
0.8,2.356771
0.9,2.356771
1,2.356771
1.1,2.356771
1.2,2.351346
1.3,2.351346
1.4,2.351346
1.5,2.349175
1.6,2.349175
1.7,2.349175
1.8,2.349537
1.9,2.349537
2,2.349537
2.1,2.349537
2.2,2.345197
2.3,2.345197
2.4,2.345197
2.5,2.34809
2.6,2.34809
2.7,2.34809
2.8,2.350622
2.9,2.350622
3,2.350622
3.1,2.350984
3.2,2.350984
3.3,2.350984
3.4,2.350984
3.5,2.354239
3.6,2.354239
3.7,2.354239
3.8,2.352431
3.9,2.352431
4,2.352431
4.1,2.349175
4.2,2.349175
4.3,2.349175
4.4,2.349175
4.5,2.35026
4.6,2.35026
4.7,2.35026
4.8,2.349175
4.9,2.349175
5,2.349175
5.1,2.350984
5.2,2.350984
5.3,2.350984
5.4,2.350622
5.5,2.350622
5.6,2.350622
5.7,2.350622
5.8,2.352069
5.9,2.352069
6,2.352069
6.1,2.351346
6.2,2.351346
6.3,2.351346
6.4,2.35026
6.5,2.35026
6.6,2.35026
6.7,2.352069
6.8,2.352069
6.9,2.352069
7,2.352069
7.1,2.347367
7.2,2.347367
7.3,2.347367
7.4,2.35026
7.5,2.35026
7.6,2.35026
7.7,2.351346
7.8,2.351346
7.9,2.351346
8,2.351346
8.1,2.353877
8.2,2.353877
8.3,2.353877
8.4,2.354239
8.5,2.354239
8.6,2.350984
8.7,2.350984
8.8,2.347729
8.9,2.347729
9,2.347729
9.1,2.346282
9.2,2.346282
9.3,2.352069
9.4,2.352069
9.5,2.355324
9.6,2.379195
9.7,2.379195
9.8,2.393301
9.9,2.393301
10,2.393301
10.1,2.400897
10.2,2.400897
10.3,2.410301
10.4,2.410301
10.5,2.410301
10.6,2.410301
10.7,2.399089
10.8,2.399089
10.9,2.399089
11,2.389685
11.1,2.389685
11.2,2.389685
11.3,2.383898
11.4,2.383898
11.5,2.383898
11.6,2.379195
11.7,2.379195
11.8,2.379195
11.9,2.379195
12,2.3716
12.1,2.3716
12.2,2.370153
12.3,2.370153
12.4,2.370153
12.5,2.36292
12.6,2.36292
12.7,2.36292
12.8,2.36292
12.9,2.358217
13,2.358217
13.1,2.358217
13.2,2.358941
13.3,2.358941
13.4,2.358941
13.5,2.357856
13.6,2.357856
13.7,2.357856
13.8,2.355686
13.9,2.355686
14,2.355686
14.1,2.355686
14.2,2.358941
14.3,2.358941
14.4,2.358941
14.5,2.356771
14.6,2.356771
14.7,2.356771
14.8,2.356771
14.9,2.356771
15,2.356771
15.1,2.359664
15.2,2.359664
15.3,2.359664
15.4,2.359664
15.5,2.353516
15.6,2.353516
15.7,2.353516
15.8,2.353516
15.9,2.353516
16,2.353516
16.1,2.350984
16.2,2.350984
16.3,2.350984
16.4,2.350984
16.5,2.349537
16.6,2.349537
16.7,2.349537
16.8,2.352431
16.9,2.352431
17,2.352431
17.1,2.354239
17.2,2.354239
17.3,2.354239
17.4,2.354239
17.5,2.354239
17.6,2.354239
17.7,2.354239
17.8,2.353516
17.9,2.353516
18,2.34592
18.1,2.34592
18.2,2.342665
18.3,2.342665
18.4,2.342665
18.5,2.344473
18.6,2.344473
18.7,2.346282
18.8,2.346282
18.9,2.357856
19,2.357856
19.1,2.357133
19.2,2.357133
19.3,2.350984
19.4,2.350984
19.5,2.350984
19.6,2.347367
19.7,2.347367
19.8,2.347367
19.9,2.338686
20,2.338686
20.1,2.33724
20.2,2.33724
20.3,2.33724
20.4,2.33724
20.5,2.340495
20.6,2.340495
20.7,2.340495
20.8,2.348814
20.9,2.348814
21,2.348814
21.1,2.355686
21.2,2.355686
21.3,2.355686
21.4,2.357133
21.5,2.357133
21.6,2.357133
21.7,2.357133
21.8,2.357133
21.9,2.357133
22,2.352069
22.1,2.352069
22.2,2.352069
22.3,2.35026
22.4,2.35026
22.5,2.35026
22.6,2.35026
22.7,2.348814
22.8,2.348814
22.9,2.348814
23,2.350622
23.1,2.350622
23.2,2.353516
23.3,2.353516
23.4,2.353516
23.5,2.353516
23.6,2.350622
23.7,2.350622
23.8,2.350622
23.9,2.352431
24,2.352431
24.1,2.352431
24.2,2.34809
24.3,2.34809
24.4,2.350984
24.5,2.350984
24.6,2.350984
24.7,2.350984
24.8,2.353516
24.9,2.353516
25,2.353516
25.1,2.35026
25.2,2.35026
25.3,2.35026
25.4,2.352431
25.5,2.352431
25.6,2.352069
25.7,2.352069
25.8,2.352069
25.9,2.352069
26,2.351346
26.1,2.351346
26.2,2.351346
26.3,2.349537
26.4,2.349537
26.5,2.346643
26.6,2.346643
26.7,2.346643
26.8,2.343388
26.9,2.343388
27,2.343388
27.1,2.340133
27.2,2.34375
27.3,2.34375
27.4,2.345197
27.5,2.345197
27.6,2.345197
27.7,2.345197
27.8,2.345197
27.9,2.347367
28,2.347367
28.1,2.35026
28.2,2.35026
28.3,2.35026
28.4,2.35026
28.5,2.353877
28.6,2.353877
28.7,2.353877
28.8,2.358217
28.9,2.358217
29,2.358217
29.1,2.362558
29.2,2.362558
29.3,2.361111
29.4,2.361111
29.5,2.361111
29.6,2.361111
29.7,2.358217
29.8,2.358217
29.9,2.352431
30,2.352431
30.1,2.352431
30.2,2.34592
30.3,2.34592
30.4,2.34592
30.5,2.34158
30.6,2.34158
30.7,2.34158
30.8,2.34158
30.9,2.340133
31,2.340133
31.1,2.340133
