0,0.998
0.1,1
0.2,1
0.3,1
0.4,1
0.5,1
0.6,1
0.7,1
0.8,1
0.9,1
1,1
1.1,1
1.2,1
1.3,1
1.4,1
1.5,1
1.6,1
1.7,1
1.8,1
1.9,1
2,1
2.1,1
2.2,1
2.3,1
2.4,1
2.5,1
2.6,1
2.7,1
2.8,1
2.9,1
3,1
3.1,1
3.2,1
3.3,1
3.4,1
3.5,1
3.6,1
3.7,1
3.8,1
3.9,1
4,1
4.1,1
4.2,1
4.3,1
4.4,1
4.5,1
4.6,1
4.7,1
4.8,1
4.9,1
5,0.999
5.1,0.999
5.2,0.999
5.3,1
5.4,1
5.5,1
5.6,1
5.7,1
5.8,1
5.9,1
6,1
6.1,1
6.2,1
6.3,1
6.4,1
6.5,1
6.6,1
6.7,1
6.8,1
6.9,1
7,1
7.1,1
7.2,1
7.3,1
7.4,1
7.5,1
7.6,1
7.7,1
7.8,1
7.9,1
8,1
8.1,1
8.2,1
8.3,1
8.4,1
8.5,1
8.6,1
8.7,1
8.8,1
8.9,1
9,1
9.1,1
9.2,1
9.3,1
9.4,1
9.5,1
9.6,1
9.7,1
9.8,1
9.9,0.999
10,0.999
10.1,0.999
10.2,1.12
10.3,1.12
10.4,1.12
10.5,1.16
10.6,1.16
10.7,1.16
10.8,1.16
10.9,1.18
11,1.18
11.1,1.18
11.2,1.2
11.3,1.2
11.4,1.2
11.5,1.1
11.6,1.1
11.7,1.1
11.8,1.1
11.9,1.08
12,1.08
12.1,1.08
12.2,1.07
12.3,1.07
12.4,1.07
12.5,1.07
12.6,1.07
12.7,1.07
12.8,1.06
12.9,1.06
13,1.06
13.1,1.06
13.2,1.06
13.3,1.06
13.4,1.06
13.5,1.05
13.6,1.05
13.7,1.05
13.8,1.05
13.9,1.05
14,1.05
14.1,1.05
14.2,1.04
14.3,1.04
14.4,1.04
14.5,1.04
14.6,1.04
14.7,1.04
14.8,1.03
14.9,1.03
15,1.03
15.1,1.03
15.2,1.03
15.3,1.03
15.4,1.03
15.5,1.02
15.6,1.02
15.7,1.02
15.8,1.02
15.9,1.02
16,1.02
16.1,1.01
16.2,1.01
16.3,1.01
16.4,1.01
16.5,1.01
16.6,1.01
16.7,1.01
16.8,1.01
16.9,1.01
17,1.01
17.1,1.01
17.2,1.01
17.3,1.01
17.4,1.01
17.5,1.01
17.6,1.01
17.7,1.01
17.8,1.01
17.9,1.01
18,1.01
18.1,1.01
18.2,1.01
18.3,1.01
18.4,1.01
18.5,1.01
18.6,1.01
18.7,1.01
18.8,1.01
18.9,1.01
19,1.01
19.1,1.01
19.2,1.01
19.3,1.01
19.4,1
19.5,1
19.6,1
19.7,1
19.8,1
19.9,1
20,1
20.1,0.997
20.2,0.997
20.3,0.997
20.4,0.997
20.5,0.997
20.6,0.997
20.7,0.997
20.8,0.997
20.9,0.997
21,0.999
21.1,0.999
21.2,0.999
21.3,0.999
21.4,1.01
21.5,1.01
21.6,1.01
21.7,1.01
21.8,1.01
21.9,1.01
22,1.01
22.1,1.01
22.2,1.01
22.3,1.01
22.4,1.01
22.5,1.01
22.6,1
22.7,1
22.8,1
22.9,1
23,1
23.1,1
23.2,1
23.3,1
23.4,1
23.5,1
23.6,1
23.7,1
23.8,1
23.9,1
24,1
24.1,1
24.2,1
24.3,1
24.4,0.999
24.5,0.999
24.6,0.999
24.7,0.999
24.8,1
24.9,1
25,1
25.1,1
25.2,1
25.3,1
25.4,1
25.5,1
25.6,1
25.7,1
25.8,1
25.9,1
26,1
26.1,0.997
26.2,0.997
26.3,0.997
26.4,1
26.5,1
26.6,1
26.7,1
26.8,1
26.9,1
27,1
27.1,0.998
27.2,0.998
27.3,0.998
27.4,1
27.5,1
27.6,1
27.7,1
27.8,1
27.9,1
28,1
28.1,1
28.2,1
28.3,1
28.4,1.01
28.5,1.01
28.6,1.01
28.7,1
28.8,1
28.9,1
29,1
29.1,1
29.2,1
29.3,1
29.4,0.998
29.5,0.998
29.6,0.998
29.7,0.996
29.8,0.996
29.9,0.996
30,0.999
30.1,0.999
30.2,0.999
30.3,0.998
30.4,0.998
30.5,0.998
30.6,0.998
30.7,0.998
30.8,0.998
30.9,0.997
31,0.997
31.1,0.997
31.2,0.997
31.3,0.997
31.4,0.997
31.5,0.997
31.6,0.997
31.7,0.997
31.8,0.997
31.9,1
32,1
32.1,1
32.2,1
32.3,1
32.4,1
32.5,1
32.6,1
32.7,1
32.8,1
32.9,1
33,1
33.1,1
33.2,1
33.3,1
33.4,1
33.5,0.998
33.6,0.998
33.7,0.998
33.8,0.998
33.9,0.997
34,0.997
34.1,0.997
34.2,0.993
34.3,0.993
34.4,0.993
34.5,0.999
34.6,0.999
