0,1.770472
0.1,1.770472
0.2,1.770472
0.3,1.766855
0.4,1.766855
0.5,1.766855
0.6,1.764685
0.7,1.764685
0.8,1.764685
0.9,1.765046
1,1.765046
1.1,1.765046
1.2,1.768302
1.3,1.768302
1.4,1.768302
1.5,1.768302
1.6,1.770833
1.7,1.770833
1.8,1.770833
1.9,1.773003
2,1.773003
2.1,1.773003
2.2,1.775174
2.3,1.775174
2.4,1.775174
2.5,1.77445
2.6,1.77445
2.7,1.77445
2.8,1.77445
2.9,1.772642
3,1.772642
3.1,1.772642
3.2,1.771557
3.3,1.771557
3.4,1.771557
3.5,1.769025
3.6,1.769025
3.7,1.769025
3.8,1.76794
3.9,1.76794
4,1.76794
4.1,1.767578
4.2,1.767578
4.3,1.766493
4.4,1.766493
4.5,1.766493
4.6,1.766493
4.7,1.766493
4.8,1.766493
4.9,1.766493
5,1.765408
5.1,1.765408
5.2,1.765408
5.3,1.766855
5.4,1.766855
5.5,1.766855
5.6,1.76794
5.7,1.76794
5.8,1.76794
5.9,1.76794
6,1.769748
6.1,1.769748
6.2,1.769748
6.3,1.770833
6.4,1.770833
6.5,1.770833
6.6,1.773003
6.7,1.773003
6.8,1.773003
6.9,1.77445
7,1.77445
7.1,1.77445
7.2,1.77445
7.3,1.773003
7.4,1.773003
7.5,1.773003
7.6,1.773727
7.7,1.773727
7.8,1.772642
7.9,1.772642
8,1.769025
8.1,1.769025
8.2,1.769025
8.3,1.769025
8.4,1.769025
8.5,1.769387
8.6,1.76794
8.7,1.76794
8.8,1.76794
8.9,1.76794
9,1.767578
9.1,1.767578
9.2,1.768302
9.3,1.77228
9.4,1.77228
9.5,1.77228
9.6,1.771195
9.7,1.771195
9.8,1.771195
9.9,1.775897
10,1.775897
10.1,1.775897
10.2,1.776982
10.3,1.776982
10.4,1.776982
10.5,1.77228
10.6,1.77228
10.7,1.77228
10.8,1.77228
10.9,1.775174
11,1.775174
11.1,1.775174
11.2,1.774089
11.3,1.774089
11.4,1.774089
11.5,1.77228
11.6,1.77228
11.7,1.77228
11.8,1.769387
11.9,1.769387
12,1.769387
12.1,1.769387
12.2,1.767578
12.3,1.767578
12.4,1.767578
12.5,1.766855
12.6,1.766855
12.7,1.766855
12.8,1.769748
12.9,1.769748
13,1.773727
13.1,1.773727
13.2,1.773727
13.3,1.773727
13.4,1.772642
13.5,1.772642
13.6,1.772642
13.7,1.771195
13.8,1.771195
13.9,1.771195
14,1.76794
14.1,1.76794
14.2,1.76794
14.3,1.76794
14.4,1.767578
14.5,1.767578
14.6,1.767578
14.7,1.769387
14.8,1.769387
14.9,1.769387
15,1.771557
15.1,1.771557
15.2,1.771557
15.3,1.773003
15.4,1.773003
15.5,1.773003
15.6,1.773003
15.7,1.773003
15.8,1.773003
15.9,1.773003
16,1.77228
16.1,1.77228
16.2,1.77228
16.3,1.772642
16.4,1.772642
16.5,1.772642
16.6,1.773727
16.7,1.773727
16.8,1.772642
16.9,1.772642
17,1.773003
17.1,1.770833
17.2,1.770833
17.3,1.770833
17.4,1.76794
17.5,1.76794
17.6,1.76794
17.7,1.76794
17.8,1.76794
17.9,1.767578
18,1.767578
18.1,1.766493
18.2,1.766493
18.3,1.766493
18.4,1.767578
18.5,1.767578
18.6,1.767578
18.7,1.76794
18.8,1.76794
18.9,1.769387
19,1.769387
19.1,1.769387
19.2,1.769387
19.3,1.770833
19.4,1.770833
19.5,1.773003
19.6,1.773003
19.7,1.773003
19.8,1.771195
19.9,1.771195
20,1.771195
20.1,1.771195
20.2,1.771195
20.3,1.771195
20.4,1.771195
20.5,1.771557
20.6,1.771557
20.7,1.771557
20.8,1.769025
20.9,1.769025
21,1.769025
21.1,1.771195
21.2,1.771195
21.3,1.771195
21.4,1.771557
21.5,1.771557
21.6,1.771557
21.7,1.771557
21.8,1.771557
21.9,1.771557
22,1.771557
22.1,1.771557
22.2,1.771557
22.3,1.768302
22.4,1.768302
22.5,1.768302
22.6,1.768302
22.7,1.765046
22.8,1.765046
22.9,1.765046
23,1.761791
23.1,1.761791
23.2,1.762876
23.3,1.762876
23.4,1.762876
23.5,1.766131
23.6,1.766131
23.7,1.766131
23.8,1.766131
23.9,1.766493
24,1.766493
24.1,1.766493
24.2,1.769025
24.3,1.769025
24.4,1.77228
24.5,1.77228
24.6,1.77228
24.7,1.77228
24.8,1.774089
24.9,1.774089
25,1.774089
25.1,1.775174
25.2,1.775174
25.3,1.775174
25.4,1.773727
25.5,1.773727
25.6,1.770472
25.7,1.770472
25.8,1.767578
25.9,1.767578
26,1.76794
26.1,1.76794
26.2,1.770472
26.3,1.770472
26.4,1.770472
26.5,1.766855
26.6,1.766855
26.7,1.766855
26.8,1.766855
26.9,1.767578
27,1.767578
27.1,1.767578
27.2,1.76794
27.3,1.76794
27.4,1.76794
27.5,1.76794
27.6,1.769387
27.7,1.769387
27.8,1.769387
27.9,1.771195
28,1.771195
28.1,1.771195
28.2,1.771195
28.3,1.771195
28.4,1.771195
28.5,1.770833
28.6,1.770833
28.7,1.770833
28.8,1.773727
28.9,1.773727
29,1.773727
29.1,1.773003
29.2,1.773003
29.3,1.773003
29.4,1.772642
29.5,1.772642
29.6,1.772642
29.7,1.772642
29.8,1.773003
29.9,1.773003
30,1.773003
30.1,1.771557
30.2,1.771557
30.3,1.771557
30.4,1.769748
30.5,1.769748
30.6,1.769748
30.7,1.770472
30.8,1.770472
30.9,1.770472
31,1.770472
31.1,1.768302
31.2,1.768302
31.3,1.768302
31.4,1.769387
