0,1.000434
0.1,1.000072
0.2,1.000072
0.3,1.000072
0.4,1.000434
0.5,1.000434
0.6,1.000434
0.7,1.000434
0.8,1.000434
0.9,1.000434
1,1.000072
1.1,1.000072
1.2,1.000072
1.3,1.000072
1.4,1.000434
1.5,1.000434
1.6,1.000434
1.7,0.9997106
1.8,0.9997106
1.9,0.9997106
2,0.9997106
2.1,0.9997106
2.2,0.9997106
2.3,1.000072
2.4,1.000072
2.5,1.000072
2.6,1.000072
2.7,1.001157
2.8,1.001157
2.9,1.001157
3,1.001519
3.1,1.001519
3.2,1.001519
3.3,1.001519
3.4,1.001519
3.5,1.001519
3.6,1.001519
3.7,1.001157
3.8,1.001157
3.9,1.001157
4,1.001881
4.1,1.001881
4.2,1.001881
4.3,1.001157
4.4,1.001157
4.5,1.000434
4.6,1.000434
4.7,1.000434
4.8,1.000434
4.9,1.000072
5,1.000072
5.1,1.000072
5.2,0.9982639
5.3,0.9982639
5.4,0.9982639
5.5,0.9982639
5.6,0.9982639
5.7,0.9982639
5.8,0.9982639
5.9,0.9997106
6,0.9997106
6.1,0.9997106
6.2,0.9997106
6.3,0.9997106
6.4,0.9997106
6.5,1.000072
6.6,1.000072
6.7,1.000072
6.8,1.000072
6.9,1.000072
7,1.000072
7.1,1.000072
7.2,0.9989873
7.3,0.9989873
7.4,0.9989873
7.5,0.9986256
7.6,0.9986256
7.7,0.9986256
7.8,0.9997106
7.9,0.9997106
8,0.9997106
8.1,0.9989873
8.2,0.9989873
8.3,0.9989873
8.4,1.000072
8.5,1.001157
8.6,1.001157
8.7,1.000072
8.8,1.000072
8.9,1.001881
9,1.001881
9.1,1.001881
9.2,1.001519
9.3,1.001519
9.4,1.001881
9.5,1.001881
9.6,1.002604
9.7,1.002604
9.8,1.002604
9.9,1.002604
10,1.001157
10.1,1.001157
10.2,1.001157
10.3,1.001157
10.4,1.001157
10.5,1.001157
10.6,1.000072
10.7,1.000072
10.8,1.000072
10.9,1.000072
11,1.001157
11.1,1.001157
11.2,1.001157
11.3,1.001157
11.4,1.001157
11.5,1.001157
11.6,1.002604
11.7,1.002604
11.8,1.002604
11.9,1.001881
12,1.001881
12.1,1.001881
